50 0 0
50 0 1
50 1 1
50 1 2
50 2 2
50 2 3
50 3 3
50 3 4
50 4 4
50 4 5
50 5 5
50 5 5
50 6 6
50 6 6
50 7 7
49 7 8
49 8 8
49 8 9
49 9 9
49 9 10
49 10 10
49 10 11
49 11 11
49 11 12
49 12 12
48 12 13
48 13 13
48 13 14
48 14 14
48 14 15
48 15 15
48 15 16
47 16 16
47 16 17
47 17 17
47 17 18
47 18 18
47 18 19
46 19 19
46 19 20
46 19 20
46 20 21
46 20 21
45 21 22
45 21 22
45 22 23
45 22 23
45 23 24
44 23 24
44 24 25
44 24 25
44 24 26
43 25 26
43 25 27
43 26 27
43 26 28
42 27 28
42 27 29
42 27 29
42 28 30
41 28 30
41 29 31
41 29 31
40 29 32
40 30 32
40 30 33
39 31 33
39 31 34
39 31 34
39 32 35
38 32 35
38 33 36
38 33 36
37 33 37
37 34 37
37 34 38
36 34 38
36 35 39
36 35 39
35 36 40
35 36 40
34 36 41
34 37 41
34 37 42
33 37 42
33 38 43
33 38 43
32 38 44
32 39 44
31 39 45
31 39 45
31 39 46
30 40 46
30 40 47
29 40 47
29 41 48
29 41 48
28 41 49
28 42 49
27 42 50
27 42 50
27 42 51
26 43 51
26 43 52
25 43 52
25 43 53
24 44 53
24 44 54
24 44 54
23 44 55
23 45 55
22 45 56
22 45 56
21 45 57
21 45 57
20 46 58
20 46 58
20 46 59
19 46 59
19 46 60
18 47 60
18 47 61
17 47 61
17 47 62
16 47 62
16 47 63
15 48 63
15 48 64
14 48 64
14 48 65
13 48 65
13 48 66
12 48 66
12 49 67
11 49 67
11 49 68
10 49 68
10 49 69
9 49 69
9 49 70
8 49 70
8 49 71
8 49 71
7 50 72
7 50 72
6 50 73
6 50 73
5 50 74
5 50 74
4 50 75
4 50 75
3 50 76
3 50 76
2 50 77
2 50 77
1 50 78
1 50 78
0 50 79
0 50 79
-1 50 80
-1 50 80
-2 50 81
-2 50 81
-3 50 82
-3 50 82
-4 50 83
-4 50 83
-5 50 84
-5 50 84
-6 50 85
-6 50 85
-7 50 86
-7 49 86
-8 49 87
-8 49 87
-9 49 88
-9 49 88
-10 49 89
-10 49 89
-11 49 90
-11 49 90
-12 49 91
-12 48 91
-13 48 92
-13 48 92
-14 48 93
-14 48 93
-15 48 94
-15 48 94
-16 47 95
-16 47 95
-17 47 96
-17 47 96
-18 47 97
-18 47 97
-19 46 98
-19 46 98
-19 46 99
-20 46 99
-20 46 100
-21 45 100
-21 45 101
-22 45 101
-22 45 102
-23 45 102
-23 44 103
-23 44 103
-24 44 103
-24 44 104
-25 43 104
-25 43 105
-26 43 105
-26 43 106
-27 42 106
-27 42 107
-27 42 107
-28 42 108
-28 41 108
-29 41 109
-29 41 109
-29 40 110
-30 40 110
-30 40 111
-31 40 111
-31 39 112
-31 39 112
-32 39 113
-32 38 113
-33 38 114
-33 38 114
-33 37 115
-34 37 115
-34 37 116
-34 36 116
-35 36 117
-35 36 117
-35 35 118
-36 35 118
-36 35 119
-37 34 119
-37 34 120
-37 33 120
-38 33 121
-38 33 121
-38 32 122
-39 32 122
-39 32 123
-39 31 123
-39 31 124
-40 30 124
-40 30 125
-40 30 125
-41 29 126
-41 29 126
-41 28 127
-42 28 127
-42 27 128
-42 27 128
-42 27 129
-43 26 129
-43 26 130
-43 25 130
-43 25 131
-44 24 131
-44 24 132
-44 24 132
-44 23 133
-45 23 133
-45 22 134
-45 22 134
-45 21 135
-45 21 135
-46 20 136
-46 20 136
-46 20 137
-46 19 137
-46 19 138
-47 18 138
-47 18 139
-47 17 139
-47 17 140
-47 16 140
-47 16 141
-48 15 141
-48 15 142
-48 14 142
-48 14 143
-48 13 143
-48 13 144
-48 12 144
-49 12 145
-49 11 145
-49 11 146
-49 11 146
-49 10 147
-49 10 147
-49 9 148
-49 9 148
-49 8 149
-49 8 149
-49 7 150
-50 7 150
-50 6 151
-50 6 151
-50 5 152
-50 5 152
-50 4 153
-50 4 153
-50 3 154
-50 3 154
-50 2 155
-50 2 155
-50 1 156
-50 1 156
-50 0 157
-50 0 157
-50 -1 158
-50 -1 158
-50 -2 159
-50 -2 159
-50 -3 160
-50 -3 160
-50 -4 161
-50 -4 161
-50 -5 162
-50 -5 162
-50 -6 163
-50 -6 163
-50 -7 164
-49 -7 164
-49 -8 165
-49 -8 165
-49 -9 166
-49 -9 166
-49 -10 167
-49 -10 167
-49 -11 168
-49 -11 168
-49 -12 169
-48 -12 169
-48 -13 170
-48 -13 170
-48 -14 171
-48 -14 171
-48 -15 172
-48 -15 172
-47 -16 173
-47 -16 173
-47 -17 174
-47 -17 174
-47 -18 175
-47 -18 175
-46 -18 176
-46 -19 176
-46 -19 177
-46 -20 177
-46 -20 178
-45 -21 178
-45 -21 179
-45 -22 179
-45 -22 180
-45 -23 180
-44 -23 181
-44 -23 181
-44 -24 182
-44 -24 182
-43 -25 183
-43 -25 183
-43 -26 184
-43 -26 184
-42 -26 185
-42 -27 185
-42 -27 186
-42 -28 186
-41 -28 187
-41 -29 187
-41 -29 188
-40 -29 188
-40 -30 189
-40 -30 189
-40 -31 190
-39 -31 190
-39 -31 191
-39 -32 191
-38 -32 192
-38 -33 192
-38 -33 193
-37 -33 193
-37 -34 194
-37 -34 194
-36 -34 195
-36 -35 195
-36 -35 196
-35 -35 196
-35 -36 197
-35 -36 197
-34 -37 198
-34 -37 198
-33 -37 199
-33 -38 199
-33 -38 200
